property_type,region,area_m2,price_usd,lat,lon,state
apartment,South,104.0,234669.50783699058,-26.985996,-48.636383,Santa Catarina
apartment,South,85.0,172090.97492163008,-26.985996,-48.636383,Santa Catarina
apartment,South,74.0,117334.75235109718,-27.575912,-48.508247,Santa Catarina
apartment,South,113.0,87055.50156739811,-28.680588,-49.3587091,Santa Catarina
apartment,South,123.0,253190.05329153605,-27.106749,-48.628864,Santa Catarina
apartment,South,150.0,375471.2288401254,-26.985996,-48.636383,Santa Catarina
apartment,South,111.0,184606.68652037616,-27.748068,-48.627838,Santa Catarina
apartment,South,71.0,97309.62382445141,-27.445972,-48.403809,Santa Catarina
apartment,South,101.0,92303.34169278997,-26.924547,-48.681507,Santa Catarina
apartment,South,81.0,110770.64576802508,-27.606277,-48.638115,Santa Catarina
apartment,South,101.0,132979.3855799373,-27.445972,-48.403809,Santa Catarina
apartment,South,88.0,172090.97492163008,-26.985996,-48.636383,Santa Catarina
apartment,South,99.0,205782.3197492163,-27.767431,-48.631371,Santa Catarina
house,South,195.0,172090.97492163008,-27.026623,-48.653908,Santa Catarina
apartment,South,128.0,406760.49529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,132.0,372342.2978056426,-26.909058,-48.657673,Santa Catarina
apartment,South,113.0,281603.4200626959,-26.985996,-48.636383,Santa Catarina
apartment,South,131.0,393219.74921630096,-26.985996,-48.636383,Santa Catarina
apartment,South,195.0,264267.1159874608,-27.106749,-48.628864,Santa Catarina
apartment,South,128.0,229976.11912225705,-27.106749,-48.628864,Santa Catarina
apartment,South,65.0,153317.4106583072,-26.985996,-48.636383,Santa Catarina
apartment,South,67.0,140801.70846394985,-26.97504,-48.646408,Santa Catarina
apartment,South,86.0,182613.3260188088,-27.5953778,-48.5480499,Santa Catarina
apartment,South,74.0,86045.48589341692,-27.590862,-48.643902,Santa Catarina
apartment,South,124.0,422405.1285266458,-26.985996,-48.636383,Santa Catarina
apartment,South,102.0,228411.6645768025,-27.590672,-48.560146,Santa Catarina
apartment,South,78.0,84481.02194357368,-27.4302453,-48.4619165,Santa Catarina
apartment,South,100.0,184606.68652037616,-26.985996,-48.636383,Santa Catarina
apartment,South,59.0,85451.6394984326,-27.4450277,-48.3821253,Santa Catarina
apartment,South,205.0,348136.3228840126,-27.106749,-48.628864,Santa Catarina
apartment,South,137.0,443994.72727272724,-26.985996,-48.636383,Santa Catarina
apartment,South,130.0,266492.01880877744,-27.4441625267,-48.3770966306,Santa Catarina
apartment,South,140.0,471566.47648902825,-27.106749,-48.628864,Santa Catarina
apartment,South,117.0,198437.70219435738,-27.1370879,-48.5975427,Santa Catarina
apartment,South,118.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,123.0,112660.13479623826,-27.589666,-48.597107,Santa Catarina
apartment,South,80.0,138924.35109717867,-27.767431,-48.631371,Santa Catarina
apartment,South,98.0,78223.16614420063,-27.064003,-48.699066,Santa Catarina
apartment,South,117.0,406760.49529780564,-26.966631,-48.636383,Santa Catarina
apartment,South,121.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,66.0,102159.46081504702,-27.012741,-48.616337,Santa Catarina
house,South,150.0,172090.97492163008,-26.99825,-48.6419,Santa Catarina
apartment,South,139.0,139254.52978056428,-27.4298983,-48.4573982,Santa Catarina
apartment,South,75.0,157294.31347962382,-27.436196,-48.3927344,Santa Catarina
apartment,South,153.0,172090.97492163008,-26.985996,-48.636383,Santa Catarina
apartment,South,90.0,90738.87460815048,-27.160427,-48.50872,Santa Catarina
apartment,South,126.0,359826.5862068966,-26.985996,-48.636383,Santa Catarina
house,South,168.0,155078.90595611287,-27.4825667,-48.4051735,Santa Catarina
apartment,South,152.0,309763.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,70.0,126408.6394984326,-26.913816,-48.654781,Santa Catarina
apartment,South,132.0,406760.49529780564,-26.966631,-48.636383,Santa Catarina
house,South,191.0,174068.15987460816,-26.894793,-48.655067,Santa Catarina
apartment,South,131.0,216016.36677115987,-27.767431,-48.631371,Santa Catarina
apartment,South,53.0,94737.0156739812,-26.929674,-48.641396,Santa Catarina
house,South,230.0,109512.43260188088,-27.445972,-48.403809,Santa Catarina
apartment,South,60.0,147372.45454545456,-26.985996,-48.636383,Santa Catarina
apartment,South,162.0,469339.02821316617,-26.985996,-48.636383,Santa Catarina
house,South,128.0,104440.89655172414,-27.4522301,-48.4119095,Santa Catarina
apartment,South,171.0,359826.5862068966,-26.985996,-48.636383,Santa Catarina
apartment,South,123.0,300663.1849529781,-26.985996,-48.636383,Santa Catarina
house,South,250.0,250314.1536050157,-26.95765,-48.63441,Santa Catarina
apartment,South,138.0,406760.49529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,123.0,212767.01880877744,-27.440269,-48.501221,Santa Catarina
house,South,120.0,159575.263322884,-26.96775,-48.64436,Santa Catarina
house,South,210.0,269014.4326018809,-28.1093955787,-48.6613763599,Santa Catarina
apartment,South,107.0,153401.58620689655,-28.683505,-49.3495587,Santa Catarina
apartment,South,134.0,453694.39498432603,-26.985996,-48.636383,Santa Catarina
apartment,South,161.0,380164.6175548589,-26.913816,-48.654781,Santa Catarina
apartment,South,53.0,92688.81818181819,-26.929674,-48.641396,Santa Catarina
apartment,South,88.0,98561.1880877743,-26.916048,-48.672276,Santa Catarina
house,South,80.0,78223.16614420063,-27.363197,-48.588787,Santa Catarina
apartment,South,66.0,125157.07523510972,-26.903387,-48.676495,Santa Catarina
apartment,South,81.0,217460.42006269592,-27.586491,-48.54612,Santa Catarina
apartment,South,96.0,144869.31661442007,-27.748068,-48.627838,Santa Catarina
apartment,South,71.0,83278.25705329154,-28.6794133,-49.3548058,Santa Catarina
apartment,South,179.0,438049.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,120.0,132924.77115987462,-27.1399946,-48.5922073,Santa Catarina
apartment,South,172.0,347503.3416927899,-27.1430491,-48.5897033,Santa Catarina
apartment,South,143.0,135704.37304075237,-28.683674,-49.364536,Santa Catarina
apartment,South,152.0,155078.90595611287,-27.4398820073,-48.3867478757,Santa Catarina
apartment,South,110.0,181477.75235109718,-26.985996,-48.636383,Santa Catarina
apartment,South,109.0,134543.8526645768,-27.748068,-48.627838,Santa Catarina
apartment,South,140.0,212767.01880877744,-26.985996,-48.636383,Santa Catarina
apartment,South,112.0,297248.05329153605,-26.985996,-48.636383,Santa Catarina
apartment,South,70.0,75957.01253918496,-26.754795,-48.729183,Santa Catarina
apartment,South,93.0,306634.8307210031,-27.580681,-48.525505,Santa Catarina
apartment,South,65.0,108573.75862068965,-27.445972,-48.403809,Santa Catarina
apartment,South,80.0,184606.68652037616,-26.966631,-48.636383,Santa Catarina
apartment,South,125.0,266584.56739811914,-26.985996,-48.636383,Santa Catarina
apartment,South,226.0,233514.00313479625,-27.427469,-48.40535,Santa Catarina
apartment,South,100.0,219024.87460815048,-26.985996,-48.636383,Santa Catarina
apartment,South,66.0,119305.04075235111,-26.903387,-48.676495,Santa Catarina
apartment,South,87.0,203380.24137931035,-26.985996,-48.636383,Santa Catarina
apartment,South,117.0,344181.9529780564,-27.440269,-48.501221,Santa Catarina
apartment,South,241.0,292751.0,-27.750971,-48.779408,Santa Catarina
apartment,South,83.0,94313.28526645768,-27.508335,-48.648739,Santa Catarina
house,South,100.0,162241.6551724138,-26.81272,-48.61419,Santa Catarina
apartment,South,69.0,89629.27272727274,-27.643709,-48.676495,Santa Catarina
house,South,239.0,459952.25078369904,-27.6060130938,-48.4751772881,Santa Catarina
apartment,South,116.0,218711.9843260188,-26.985996,-48.636383,Santa Catarina
apartment,South,96.0,203380.24137931035,-26.914984,-48.655888,Santa Catarina
apartment,South,154.0,422405.1285266458,-26.985996,-48.636383,Santa Catarina
apartment,South,115.0,278474.4858934169,-26.985996,-48.636383,Santa Catarina
apartment,South,64.0,78223.16614420063,-27.6265575,-48.6868736,Santa Catarina
apartment,South,84.0,193993.46394984328,-26.985996,-48.636383,Santa Catarina
apartment,South,70.0,122028.14106583073,-26.985996,-48.636383,Santa Catarina
house,South,252.0,172090.97492163008,-26.80398,-48.648914,Santa Catarina
apartment,South,106.0,241878.56112852664,-26.985996,-48.636383,Santa Catarina
apartment,South,127.0,422405.1285266458,-26.966631,-48.636383,Santa Catarina
house,South,240.0,249062.57680250783,-27.630724,-48.68195,Santa Catarina
apartment,South,124.0,317374.87774294673,-26.985996,-48.636383,Santa Catarina
house,South,200.0,118899.21943573668,-27.5106501,-48.4860699,Santa Catarina
apartment,South,215.0,294119.12852664577,-26.985996,-48.636383,Santa Catarina
house,South,220.0,344181.9529780564,-26.9613,-48.63024,Santa Catarina
apartment,South,188.0,375471.2288401254,-26.985996,-48.636383,Santa Catarina
apartment,South,132.0,459952.25078369904,-26.985996,-48.636383,Santa Catarina
apartment,South,66.0,140175.91536050156,-26.903387,-48.676495,Santa Catarina
apartment,South,140.0,417085.95611285267,-26.985996,-48.636383,Santa Catarina
house,South,164.0,173751.67084639496,-27.4145638,-48.4244275,Santa Catarina
house,South,140.0,153317.4106583072,-27.010326,-48.647366,Santa Catarina
apartment,South,237.0,375471.2288401254,-27.445972,-48.403809,Santa Catarina
apartment,South,79.0,182416.43573667714,-27.597898,-48.5802,Santa Catarina
apartment,South,152.0,500628.3072100314,-26.946335,-48.629368,Santa Catarina
house,South,120.0,156446.34169278998,-26.97504,-48.646408,Santa Catarina
apartment,South,140.0,431791.90595611284,-26.985996,-48.636383,Santa Catarina
apartment,South,118.0,297248.05329153605,-26.966631,-48.636383,Santa Catarina
apartment,South,135.0,426472.736677116,-26.985996,-48.636383,Santa Catarina
apartment,South,204.0,309763.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,118.0,458906.97178683383,-26.966631,-48.636383,Santa Catarina
apartment,South,59.0,120853.85579937304,-26.929674,-48.641396,Santa Catarina
apartment,South,83.0,78805.4012539185,-26.7585598,-48.6766168,Santa Catarina
apartment,South,145.0,492805.98432601884,-26.985996,-48.636383,Santa Catarina
apartment,South,116.0,167738.4012539185,-26.7759638,-48.6374082,Santa Catarina
apartment,South,100.0,139254.52978056428,-27.4250134,-48.4044478,Santa Catarina
apartment,South,138.0,438049.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,91.0,136734.10344827586,-27.767431,-48.631371,Santa Catarina
apartment,South,80.0,81337.29780564264,-26.0877875976,-48.6094986539,Santa Catarina
house,South,100.0,140801.70846394985,-27.0095246,-48.6307592,Santa Catarina
apartment,South,99.0,112641.36363636365,-27.748068,-48.627838,Santa Catarina
apartment,South,79.0,131413.35736677115,-26.97504,-48.646408,Santa Catarina
apartment,South,137.0,272216.6394984326,-26.972862,-48.637276,Santa Catarina
apartment,South,66.0,150814.26959247648,-26.903387,-48.676495,Santa Catarina
house,South,244.0,391115.86206896557,-27.064003,-48.699066,Santa Catarina
apartment,South,110.0,165833.11912225708,-26.966631,-48.636383,Santa Catarina
apartment,South,189.0,469339.02821316617,-26.985996,-48.636383,Santa Catarina
apartment,South,82.0,184606.68652037616,-27.580263,-48.541233,Santa Catarina
apartment,South,128.0,434607.9498432602,-26.966631,-48.636383,Santa Catarina
apartment,South,250.0,123430.14106583073,-27.4334611,-48.3962901,Santa Catarina
apartment,South,63.0,122797.16927899687,-27.106749,-48.628864,Santa Catarina
apartment,South,83.0,140175.91536050156,-26.9601322,-48.6351288,Santa Catarina
apartment,South,84.0,78394.00313479624,-28.68364,-49.382748,Santa Catarina
apartment,South,82.0,123592.60815047022,-27.018064,-48.583778,Santa Catarina
house,South,90.0,90738.87460815048,-27.645123,-48.692635,Santa Catarina
apartment,South,102.0,156446.34169278998,-26.907598,-48.656788,Santa Catarina
apartment,South,80.0,117100.39498432602,-27.4274991,-48.3995963,Santa Catarina
house,South,160.0,248749.68652037618,-27.445972,-48.403809,Santa Catarina
house,South,145.0,112641.36363636365,-27.488176,-48.413792,Santa Catarina
apartment,South,108.0,203380.24137931035,-26.985996,-48.636383,Santa Catarina
house,South,103.0,162704.19749216302,-26.995173,-48.645153,Santa Catarina
apartment,South,159.0,400502.6394984326,-27.440269,-48.501221,Santa Catarina
apartment,South,120.0,215895.95297805642,-27.106749,-48.628864,Santa Catarina
apartment,South,130.0,403631.56426332286,-26.966631,-48.636383,Santa Catarina
apartment,South,203.0,246860.2946708464,-27.106749,-48.628864,Santa Catarina
apartment,South,70.0,84818.65830721003,-27.106749,-48.628864,Santa Catarina
house,South,112.0,247185.21943573668,-26.985996,-48.636383,Santa Catarina
apartment,South,100.0,157294.31347962382,-27.133403647,-48.6052311995,Santa Catarina
apartment,South,120.0,212767.01880877744,-26.985996,-48.636383,Santa Catarina
apartment,South,162.0,406760.49529780564,-26.985996,-48.636383,Santa Catarina
house,South,110.0,112641.36363636365,-27.488176,-48.413792,Santa Catarina
apartment,South,76.0,162704.19749216302,-26.97504,-48.646408,Santa Catarina
apartment,South,135.0,312892.6865203762,-26.985996,-48.636383,Santa Catarina
apartment,South,130.0,180397.9090909091,-27.106749,-48.628864,Santa Catarina
house,South,70.0,79121.88087774295,-27.4444112,-48.4120282,Santa Catarina
apartment,South,90.0,330413.02194357367,-27.160427,-48.50872,Santa Catarina
apartment,South,114.0,449939.68965517246,-26.985996,-48.636383,Santa Catarina
apartment,South,101.0,166472.45768025078,-27.106749,-48.628864,Santa Catarina
apartment,South,63.0,78862.09404388715,-28.6816881,-49.3603351,Santa Catarina
apartment,South,190.0,330729.50156739814,-27.106749,-48.628864,Santa Catarina
apartment,South,120.0,356697.6614420063,-26.985996,-48.636383,Santa Catarina
apartment,South,77.0,109512.43260188088,-27.445972,-48.403809,Santa Catarina
apartment,South,110.0,375471.2288401254,-26.985996,-48.636383,Santa Catarina
apartment,South,97.0,134543.8526645768,-27.018064,-48.583778,Santa Catarina
house,South,203.0,469339.02821316617,-27.148774,-48.4896662,Santa Catarina
apartment,South,165.0,278474.4858934169,-26.985996,-48.636383,Santa Catarina
apartment,South,130.0,438049.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,120.0,344181.9529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,139.0,416147.27272727276,-27.575224,-48.532841,Santa Catarina
apartment,South,84.0,172090.97492163008,-27.580896,-48.596298,Santa Catarina
apartment,South,113.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,85.0,143930.6300940439,-26.985996,-48.636383,Santa Catarina
apartment,South,112.0,281603.4200626959,-27.577587,-48.53326,Santa Catarina
apartment,South,118.0,225832.79937304076,-27.57658,-48.529926,Santa Catarina
apartment,South,72.0,140801.70846394985,-26.906027,-48.663803,Santa Catarina
apartment,South,72.0,103254.58620689655,-26.97504,-48.646408,Santa Catarina
apartment,South,120.0,212767.01880877744,-26.985996,-48.636383,Santa Catarina
apartment,South,143.0,436015.9655172414,-26.985996,-48.636383,Santa Catarina
apartment,South,120.0,300376.9749216301,-26.953863,-48.631474,Santa Catarina
apartment,South,118.0,456197.5360501567,-26.966631,-48.636383,Santa Catarina
apartment,South,130.0,406760.49529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,94.0,80764.1379310345,-27.750971,-48.779408,Santa Catarina
house,South,110.0,118899.21943573668,-27.488176,-48.413792,Santa Catarina
apartment,South,149.0,209262.62695924766,-27.106749,-48.628864,Santa Catarina
apartment,South,120.0,215895.95297805642,-26.985996,-48.636383,Santa Catarina
apartment,South,162.0,257304.3855799373,-27.1244659767,-48.6055162992,Santa Catarina
house,South,230.0,348136.3228840126,-28.056852,-48.616691,Santa Catarina
apartment,South,128.0,432730.5924764891,-27.57527,-48.538242,Santa Catarina
apartment,South,150.0,189892.53918495297,-27.429426,-48.46137,Santa Catarina
apartment,South,118.0,234669.50783699058,-26.985996,-48.636383,Santa Catarina
apartment,South,93.0,183562.78996865207,-27.4369422,-48.3962096,Santa Catarina
apartment,South,111.0,487173.92163009406,-26.946136,-48.630657,Santa Catarina
apartment,South,200.0,229976.11912225705,-26.985996,-48.636383,Santa Catarina
apartment,South,69.0,132924.77115987462,-14.235004,-51.92528,Santa Catarina
house,South,115.0,104440.89655172414,-27.176991,-48.608822,Santa Catarina
apartment,South,80.0,120463.67711598746,-26.985996,-48.636383,Santa Catarina
apartment,South,135.0,344181.9529780564,-26.966631,-48.636383,Santa Catarina
apartment,South,100.0,234669.50783699058,-26.985996,-48.636383,Santa Catarina
apartment,South,97.0,237365.66771159874,-27.1406516,-48.591059,Santa Catarina
apartment,South,125.0,469339.02821316617,-26.985996,-48.636383,Santa Catarina
apartment,South,63.0,145182.2068965517,-26.985996,-48.636383,Santa Catarina
apartment,South,173.0,375471.2288401254,-26.985996,-48.636383,Santa Catarina
apartment,South,135.0,290990.197492163,-26.985996,-48.636383,Santa Catarina
apartment,South,80.0,140801.70846394985,-26.97504,-48.646408,Santa Catarina
apartment,South,60.0,90738.87460815048,-26.932997,-48.645935,Santa Catarina
apartment,South,66.0,125469.96551724138,-26.903387,-48.676495,Santa Catarina
apartment,South,118.0,200653.10971786836,-27.106749,-48.628864,Santa Catarina
house,South,154.0,75094.24137931035,-27.4409592,-48.4623336,Santa Catarina
apartment,South,123.0,208881.7931034483,-27.1386056892,-48.594954423,Santa Catarina
house,South,170.0,278474.4858934169,-27.017061,-48.601307,Santa Catarina
house,South,150.0,140801.70846394985,-27.02918,-48.65956,Santa Catarina
apartment,South,126.0,212767.01880877744,-27.588776,-48.551689,Santa Catarina
apartment,South,160.0,408268.96238244517,-27.1363901615,-48.5937676999,Santa Catarina
apartment,South,145.0,300663.1849529781,-27.1417269319,-48.5920890942,Santa Catarina
apartment,South,120.0,290364.4137931034,-26.985996,-48.636383,Santa Catarina
apartment,South,130.0,297248.05329153605,-26.985996,-48.636383,Santa Catarina
apartment,South,120.0,366084.44200626964,-26.985996,-48.636383,Santa Catarina
apartment,South,99.0,93867.79937304076,-27.1256577,-48.6151476,Santa Catarina
apartment,South,118.0,281603.4200626959,-26.966631,-48.636383,Santa Catarina
apartment,South,118.0,265958.7868338558,-27.018064,-48.583778,Santa Catarina
apartment,South,55.0,101394.43573667711,-26.929674,-48.641396,Santa Catarina
house,South,150.0,140801.70846394985,-26.83013,-48.62772,Santa Catarina
house,South,142.0,212767.01880877744,-27.0094204,-48.633131,Santa Catarina
house,South,242.0,292554.6645768025,-27.6277438,-48.6876586,Santa Catarina
apartment,South,95.0,192546.96551724136,-27.427469,-48.40535,Santa Catarina
apartment,South,92.0,131111.10344827586,-27.5620859,-48.5170712,Santa Catarina
apartment,South,140.0,157863.99373040753,-27.106749,-48.628864,Santa Catarina
apartment,South,115.0,286296.80877742945,-26.929674,-48.641396,Santa Catarina
apartment,South,174.0,265958.7868338558,-27.595169,-48.549015,Santa Catarina
apartment,South,233.0,507824.8338557994,-26.985996,-48.636383,Santa Catarina
apartment,South,224.0,469339.02821316617,-26.966631,-48.636383,Santa Catarina
apartment,South,167.0,199387.16614420066,-26.9753286777,-48.6433593151,Santa Catarina
apartment,South,76.0,89538.12852664577,-27.767431,-48.631371,Santa Catarina
apartment,South,106.0,184606.68652037616,-27.639652,-48.665115,Santa Catarina
apartment,South,84.0,166771.802507837,-26.906027,-48.663803,Santa Catarina
apartment,South,73.0,148749.1567398119,-27.4369422,-48.3962096,Santa Catarina
apartment,South,147.0,309763.7617554859,-27.748068,-48.627838,Santa Catarina
house,South,135.0,106383.5078369906,-26.80398,-48.648914,Santa Catarina
apartment,South,105.0,278474.4858934169,-26.985996,-48.636383,Santa Catarina
apartment,South,102.0,278474.4858934169,-26.914984,-48.655888,Santa Catarina
apartment,South,140.0,125012.58620689657,-27.176991,-48.608822,Santa Catarina
apartment,South,212.0,309763.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,78.0,234669.50783699058,-26.966631,-48.636383,Santa Catarina
apartment,South,117.0,500628.3072100314,-26.985996,-48.636383,Santa Catarina
apartment,South,87.0,100125.6551724138,-27.010326,-48.647366,Santa Catarina
apartment,South,121.0,354466.0721003135,-27.106749,-48.628864,Santa Catarina
apartment,South,95.0,110770.64576802508,-27.4344518,-48.3966218,Santa Catarina
apartment,South,133.0,269330.91222570534,-27.106749,-48.628864,Santa Catarina
apartment,South,88.0,173890.11285266458,-26.985996,-48.636383,Santa Catarina
apartment,South,148.0,135704.37304075237,-28.68222,-49.378399,Santa Catarina
apartment,South,155.0,379785.07836990594,-27.106749,-48.628864,Santa Catarina
apartment,South,167.0,197122.3855799373,-26.97504,-48.646408,Santa Catarina
apartment,South,183.0,326972.86206896557,-26.985996,-48.636383,Santa Catarina
apartment,South,96.0,161408.6551724138,-26.80398,-48.648914,Santa Catarina
apartment,South,142.0,180256.53918495297,-28.684345,-49.37484,Santa Catarina
apartment,South,67.0,109512.43260188088,-27.583233,-48.49622,Santa Catarina
apartment,South,122.0,290990.197492163,-27.577587,-48.53326,Santa Catarina
apartment,South,60.0,90738.87460815048,-27.064003,-48.699066,Santa Catarina
apartment,South,79.0,100125.6551724138,-27.5636763,-48.6206436,Santa Catarina
apartment,South,55.0,96273.31661442007,-26.929674,-48.641396,Santa Catarina
apartment,South,250.0,443932.1473354232,-27.106749,-48.628864,Santa Catarina
apartment,South,135.0,344181.9529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,156.0,150188.48589341695,-27.064003,-48.699066,Santa Catarina
apartment,South,130.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,210.0,450565.47335423203,-26.985996,-48.636383,Santa Catarina
apartment,South,62.0,79787.6300940439,-27.6265575,-48.6868736,Santa Catarina
apartment,South,100.0,225282.73040752352,-26.985996,-48.636383,Santa Catarina
apartment,South,120.0,87034.07523510972,-27.5905956,-48.5790099,Santa Catarina
apartment,South,139.0,359826.5862068966,-26.966631,-48.636383,Santa Catarina
apartment,South,99.0,136722.62068965516,-26.754795,-48.729183,Santa Catarina
apartment,South,119.0,381729.0752351097,-26.985996,-48.636383,Santa Catarina
apartment,South,132.0,255534.1379310345,-28.679752,-49.365334,Santa Catarina
apartment,South,83.0,89174.41065830721,-28.6815413,-49.376241,Santa Catarina
apartment,South,78.0,90738.87460815048,-27.007624,-48.653748,Santa Catarina
apartment,South,75.0,115644.54858934169,-26.754795,-48.729183,Santa Catarina
apartment,South,65.0,108886.64890282131,-27.001553,-48.654495,Santa Catarina
apartment,South,128.0,198061.07210031347,-26.927511,-49.065353,Santa Catarina
apartment,South,175.0,433356.37304075237,-26.985996,-48.636383,Santa Catarina
apartment,South,136.0,344181.9529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,178.0,159260.80877742945,-28.684008,-49.376434,Santa Catarina
apartment,South,140.0,453694.39498432603,-26.985996,-48.636383,Santa Catarina
apartment,South,130.0,278474.4858934169,-26.985996,-48.636383,Santa Catarina
apartment,South,118.0,273781.0971786834,-26.985996,-48.636383,Santa Catarina
apartment,South,143.0,281603.4200626959,-27.106749,-48.628864,Santa Catarina
apartment,South,153.0,169502.41692789967,-28.684345,-49.37484,Santa Catarina
apartment,South,65.0,75094.24137931035,-27.004595,-48.655613,Santa Catarina
apartment,South,98.0,203380.24137931035,-26.985996,-48.636383,Santa Catarina
apartment,South,66.0,81352.09717868338,-27.4284891,-48.4074842,Santa Catarina
apartment,South,67.0,140801.70846394985,-26.97504,-48.646408,Santa Catarina
apartment,South,67.0,140801.70846394985,-26.97504,-48.646408,Santa Catarina
apartment,South,211.0,309763.7617554859,-26.985996,-48.636383,Santa Catarina
apartment,South,120.0,245804.4263322884,-27.608465,-48.594082,Santa Catarina
apartment,South,121.0,270026.39184952975,-26.985996,-48.636383,Santa Catarina
apartment,South,171.0,345662.5642633229,-28.673487,-49.37159,Santa Catarina
apartment,South,129.0,238122.91536050156,-27.594744,-48.541233,Santa Catarina
apartment,South,70.0,217460.42006269592,-27.580681,-48.525505,Santa Catarina
apartment,South,85.0,101690.11912225705,-27.160427,-48.50872,Santa Catarina
apartment,South,180.0,237365.66771159874,-27.106749,-48.628864,Santa Catarina
apartment,South,147.0,406760.49529780564,-26.985996,-48.636383,Santa Catarina
apartment,South,71.0,115144.50470219435,-27.445972,-48.403809,Santa Catarina
apartment,South,78.0,99499.87147335424,-27.508335,-48.648739,Santa Catarina
apartment,South,100.0,181477.75235109718,-26.985996,-48.636383,Santa Catarina
apartment,South,120.0,174068.15987460816,-27.4250134,-48.4044478,Santa Catarina
apartment,South,127.0,438049.7617554859,-26.966631,-48.636383,Santa Catarina
house,South,90.0,140801.70846394985,-26.966631,-48.636383,Santa Catarina
apartment,South,132.0,406760.49529780564,-26.966631,-48.636383,Santa Catarina
apartment,South,94.0,240927.36363636365,-26.910597,-48.670952,Santa Catarina
apartment,South,129.0,253485.6300940439,-27.594744,-48.541233,Santa Catarina
apartment,South,220.0,391115.86206896557,-26.985996,-48.636383,Santa Catarina
apartment,South,116.0,286296.80877742945,-26.929674,-48.641396,Santa Catarina
apartment,South,60.0,114518.7210031348,-26.985996,-48.636383,Santa Catarina
apartment,South,93.0,209638.09717868338,-26.929674,-48.641396,Santa Catarina
apartment,South,170.0,219024.87460815048,-26.985996,-48.636383,Santa Catarina
house,South,220.0,197122.3855799373,-27.424585,-48.431267,Santa Catarina
house,South,180.0,181477.75235109718,-27.445972,-48.403809,Santa Catarina
house,South,215.0,205716.91536050156,-26.985996,-48.636383,Santa Catarina
apartment,South,93.0,119358.53605015673,-26.80398,-48.648914,Santa Catarina
apartment,South,130.0,265958.7868338558,-26.985996,-48.636383,Santa Catarina
apartment,South,135.0,215211.5423197492,-26.754795,-48.729183,Santa Catarina
apartment,South,170.0,169502.41692789967,-28.777613,-49.263866,Santa Catarina
apartment,South,133.0,362955.51724137936,-26.985996,-48.636383,Santa Catarina
apartment,South,124.0,315854.5893416928,-27.106749,-48.628864,Santa Catarina
apartment,South,112.0,234669.50783699058,-26.985996,-48.636383,Santa Catarina
apartment,South,128.0,295996.4764890282,-26.946136,-48.630657,Santa Catarina
apartment,South,95.0,135976.3448275862,-26.754795,-48.729183,Santa Catarina
house,South,116.0,281603.4200626959,-26.99998,-48.62971,Santa Catarina
apartment,South,117.0,384858.0062695925,-26.985996,-48.636383,Santa Catarina
apartment,South,176.0,394244.7836990596,-26.9987368,-48.6313699,Santa Catarina
apartment,South,66.0,172090.97492163008,-26.985996,-48.636383,Santa Catarina
house,South,90.0,100125.6551724138,-27.451996,-48.447075,Santa Catarina
apartment,South,82.0,104440.89655172414,-27.106749,-48.628864,Santa Catarina
apartment,South,66.0,101690.11912225705,-27.012741,-48.616337,Santa Catarina
apartment,South,106.0,375471.2288401254,-26.985996,-48.636383,Santa Catarina
apartment,South,86.0,109512.43260188088,-27.010326,-48.647366,Santa Catarina
apartment,South,130.0,297248.05329153605,-26.985996,-48.636383,Santa Catarina
apartment,South,107.0,172897.1536050157,-26.985996,-48.636383,Santa Catarina
apartment,South,160.0,269014.4326018809,-27.106749,-48.628864,Santa Catarina
apartment,South,142.0,312892.6865203762,-26.985996,-48.636383,Santa Catarina
apartment,South,162.0,323843.9310344828,-26.985996,-48.636383,Santa Catarina
apartment,South,193.0,203501.4984326019,-26.80398,-48.648914,Santa Catarina
apartment,South,120.0,278474.4858934169,-26.985996,-48.636383,Santa Catarina
house,South,240.0,153317.4106583072,-26.931703,-48.6420567,Santa Catarina
apartment,South,80.0,77061.55172413793,-27.4274578,-48.4054039,Santa Catarina
apartment,South,130.0,123592.60815047022,-26.912107,-48.673893,Santa Catarina
apartment,South,80.0,118899.21943573668,-26.985996,-48.636383,Santa Catarina
house,South,120.0,104440.89655172414,-26.754795,-48.729183,Santa Catarina
house,South,103.0,125974.6645768025,-28.777613,-49.263866,Santa Catarina
apartment,South,65.0,98426.02507836992,-27.611835,-48.630733,Santa Catarina
apartment,South,77.0,155159.41065830723,-26.97504,-48.646408,Santa Catarina
